,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
219,194.0,2022-02-26,12:51:45.61,4.0,3.0,"Buchan, Nathan",1000121377.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,1.0,1.0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,,65.2808,4.204789,1.028487,2177.286046,326.097366,4:45,5.40866,-1.65364,5.41142,-84.45284,-16.51536,12.68123,2.31796,0.36679,59.55638,-11.125565,3.285638,0.593234,,,,,,,,,,,,-6.07264,-9.1291,1.55277,50.0,5.72352,-2.11186,-94.53277,4.52235,-5.40198,16.69111,-40.29491,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,e9423290-9745-11ec-a966-b1784989f2b6,63.53721,,,5.72442,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:51:45.61,2022-02-26T12:51:45.6144236-08:00,2022-02-26T20:51:45.6144236Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,8b3199c5-52cb-4faa-bd18-38b5b858e9c0,55.09304,-95.42778,8.34555,5.42309,6.68304,-20.14746,1.65824,-1.82219,-2.70099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
220,195.0,2022-02-26,12:52:12.61,4.0,4.0,"Buchan, Nathan",1000121377.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,1.0,2.0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,65.94027,5.343929,0.553942,2120.0764,324.343899,4:45,5.52559,-1.63909,5.01011,-81.32241,-14.09261,11.68166,3.80759,-0.14276,60.22211,-9.322159,2.613621,0.590136,,,,,,,,,,,,-5.56642,-7.79768,1.57608,50.0,5.97376,-1.33798,-95.33744,6.3937,-5.08859,15.58219,-39.30237,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,f95975d0-9745-11ec-a966-b1784989f2b6,63.87074,,,5.71816,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:52:12.61,2022-02-26T12:52:12.6163308-08:00,2022-02-26T20:52:12.6163308Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,cd6ff56d-f89f-4d73-b53e-b6a748e7c02f,55.49363,-96.23114,7.79109,5.54241,8.64786,-19.65119,1.64445,-1.04613,-2.54429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
221,196.0,2022-02-26,12:52:35.22,4.0,5.0,"Buchan, Nathan",1000121377.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,2.0,2.0,Curveball,Curveball,BallinDirt,Undefined,Undefined,Undefined,0.0,0.0,,66.94205,1.172342,1.028417,2312.097108,334.690107,5:15,5.4481,-1.50874,5.52463,-80.98189,-17.15064,9.10812,-0.20406,0.21182,61.90774,-13.45332,2.661197,0.575027,,,,,,,,,,,,-4.31799,-8.59201,1.41292,50.0,5.49522,-2.04073,-97.23142,-0.35669,-4.07488,17.26886,-40.28228,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,06d3c710-9746-11ec-a966-b1784989f2b6,65.549,,,5.03431,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:52:35.22,2022-02-26T12:52:35.2234860-08:00,2022-02-26T20:52:35.2234860Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,c2a30eda-2212-4c8e-a7d1-e3b2678e4a34,54.98035,-98.11197,8.63443,5.46104,1.69734,-20.14114,1.51168,-1.83295,-2.03744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
222,197.0,2022-02-26,12:53:39.35,4.0,6.0,"Buchan, Nathan",1000121377.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,3.0,2.0,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0.0,0.0,,79.01566,0.499524,2.505453,1902.248864,153.452982,11:00,5.6311,-1.67892,5.67746,-27.05927,18.28607,-8.38752,3.84228,-0.04076,71.86811,-4.585812,1.008358,0.484661,,,,,,,,,,,,4.95016,9.57201,1.47285,50.0,5.65644,-4.6829,-114.56702,0.22032,6.5546,21.90677,-19.4995,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,2d061140-9746-11ec-a966-b1784989f2b6,77.77077,,,7.14756,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:53:39.35,2022-02-26T12:53:39.3587564-08:00,2022-02-26T20:53:39.3587564Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,5354d7a5-6a2c-4cb5-aab0-5e357e356dea,54.81761,-115.48454,10.95338,5.63011,1.03701,-9.74975,1.67473,-4.95742,3.2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
223,271.0,2022-02-26,13:41:38.29,1.0,1.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,8.0,Bottom,0.0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,79.73692,-1.322345,0.448109,2022.342449,233.123299,1:45,5.37835,0.42812,5.43996,-30.04765,16.32115,19.10387,1.63593,2.43971,70.65947,-6.972378,3.848765,0.4901,,,,,,,,,,,,-9.29898,9.26941,-0.4808,50.0,5.24165,-1.70829,-115.23469,-3.57087,-12.03679,28.85459,-20.1755,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,e10a9ac0-974c-11ec-a966-b1784989f2b6,76.90771,,,9.07745,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,21:41:38.29,2022-02-26T13:41:38.2950000-08:00,2022-02-26T21:41:38.2950000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,52564c6d-bed0-4839-b203-542163dbc0d8,55.05012,-116.49236,14.4273,5.37813,-2.69148,-10.08775,-0.41778,-1.18365,-6.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
224,272.0,2022-02-26,13:41:50.57,1.0,2.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,8.0,Bottom,0.0,1.0,0.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,81.53573,-2.244513,-1.414671,2172.555498,214.48576,1:15,5.5073,0.4223,5.47521,-20.76017,23.89234,14.99887,1.67527,0.34816,71.50808,-6.270429,1.256483,0.480944,,,,,,,,,,,,-8.05556,13.45698,-0.30838,50.0,5.29699,2.26227,-117.65669,-5.14865,-10.79252,31.50105,-14.14491,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,e859f140-974c-11ec-a966-b1784989f2b6,78.37183,,,10.02765,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,21:41:50.57,2022-02-26T13:41:50.5740000-08:00,2022-02-26T21:41:50.5740000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,497fba38-3d60-474d-b3ca-6665dfcfa302,55.01406,-118.99156,15.75052,5.50247,-4.54925,-7.07246,-0.41393,2.71961,-5.39626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
225,273.0,2022-02-26,13:42:06.02,1.0,3.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,8.0,Bottom,0.0,1.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,73.70451,-0.077531,-2.987568,1480.466206,221.855093,1:30,5.50504,0.5667,5.79537,-36.66396,16.07056,12.58816,2.37749,-1.16573,66.26548,-6.958089,-0.735235,0.52266,,,,,,,,,,,,-7.36685,8.79941,-0.32821,50.0,5.47723,5.105,-106.67178,-1.15066,-8.31713,21.79971,-22.23958,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,f19894a0-974c-11ec-a966-b1784989f2b6,72.1166,,,7.43903,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,21:42:06.02,2022-02-26T13:42:06.0290000-08:00,2022-02-26T21:42:06.0290000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,0affb46c-e048-464e-b706-8ea73d6d01f3,54.69766,-107.62752,10.89986,5.5063,-0.17563,-11.11979,-0.56001,5.46964,-4.15857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
226,274.0,2022-02-26,13:42:19.62,1.0,4.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,8.0,Bottom,0.0,2.0,1.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,80.78665,-0.911455,-0.169749,2080.371267,222.869066,1:30,5.45764,0.14198,5.58273,-25.16029,19.988,16.6806,2.5097,1.3735,71.01325,-5.73222,2.807169,0.483606,,,,,,,,,,,,-8.33449,10.9728,-0.13783,50.0,5.36373,-0.37044,-116.70561,-2.55323,-11.01065,30.56563,-17.67793,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,f9b96bf0-974c-11ec-a966-b1784989f2b6,77.94032,,,9.7734,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,21:42:19.62,2022-02-26T13:42:19.6200000-08:00,2022-02-26T21:42:19.6200000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,21728425-77f4-43a5-adc2-0eeae8765c07,54.90474,-117.98318,15.28282,5.45501,-1.81433,-8.83896,-0.13197,0.08978,-5.50532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
227,275.0,2022-02-26,13:42:32.35,1.0,5.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,8.0,Bottom,0.0,3.0,1.0,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0.0,0.0,,80.0828,-2.634396,-0.854404,2197.149811,226.295708,1:30,5.50489,0.5717,5.5813,-25.66399,20.20348,19.01477,0.90396,1.35828,70.81364,-7.514486,2.541178,0.487443,,,,,,,,,,,,-9.89682,11.80087,-0.51081,50.0,5.26239,0.94498,-115.67075,-6.04062,-12.87628,29.54501,-16.82048,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,01486380-974d-11ec-a966-b1784989f2b6,77.32688,,,9.26916,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,21:42:32.35,2022-02-26T13:42:32.3510000-08:00,2022-02-26T21:42:32.3510000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,97943e80-0dd7-42f9-8af1-814bbb4eebb8,54.91037,-116.91825,14.7725,5.50245,-5.3304,-8.41024,-0.56219,1.48866,-6.43814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
228,347.0,2022-02-26,14:17:26.90,5.0,1.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,82.1367,0.762097,-0.395288,1938.688557,238.048796,2:00,5.48076,0.71681,5.39714,-28.85344,13.87749,19.83096,3.79054,1.99895,74.13519,-4.623121,3.130464,0.470481,,,,,,,,,,,,-9.97256,7.16827,-0.69545,50.0,5.52903,-0.0304,-119.05439,0.64844,-14.11873,25.75473,-22.02548,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,e1c39840-9751-11ec-a966-b1784989f2b6,80.11461,,,8.00151,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,22:17:26.90,2022-02-26T14:17:26.9000000-08:00,2022-02-26T22:17:26.9000000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,cc0be47c-aceb-4c43-b096-4ec10c7e0ac2,55.09768,-120.1521,12.87737,5.48138,1.5872,-11.01274,-0.70697,0.57136,-7.05937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
229,348.0,2022-02-26,14:17:42.76,5.0,2.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,1.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,80.56174,-1.691304,-1.382383,2008.470082,228.942051,1:45,5.30332,0.69842,5.8054,-26.39753,17.15399,17.96249,1.52972,0.90945,73.27135,-6.646711,1.837906,0.474978,,,,,,,,,,,,-9.57981,9.71268,-0.59576,50.0,5.14894,2.12253,-116.86655,-4.21623,-13.12916,23.88148,-18.8628,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,eb38dc00-9751-11ec-a966-b1784989f2b6,79.35626,,,7.29038,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,22:17:42.76,2022-02-26T14:17:42.7630000-08:00,2022-02-26T22:17:42.7630000Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,afe50776-c86e-4429-98aa-6c922bd086bd,54.69183,-117.82141,11.94074,5.30244,-3.46203,-9.4314,-0.69113,2.64748,-6.56458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
230,349.0,2022-02-26,14:19:00.25,5.0,3.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,2.0,0.0,Fastball,Changeup,InPlay,Undefined,FlyBall,HomeRun,0.0,3.0,,82.17164,-1.173047,-1.93581,2235.54036,230.328714,1:45,5.40782,0.53513,5.52528,-25.15541,17.26387,19.00359,2.2141,0.30833,74.41139,-5.893146,1.451648,0.468763,100.95397,28.415353,0.067938,,109.93563,59.29779,-3.76182,380.92502,,-7.357911,5.271087,-10.25646,9.52564,-0.3801,50.0,5.28943,3.2575,-119.12736,-3.21285,-14.5642,25.41455,-18.64763,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,19627c80-9752-11ec-a966-b1784989f2b6,80.40839,89.87787,,7.76025,,,,1.95253,2.45532,-0.29285,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,22:19:00.25,2022-02-26T14:19:00.2580000-08:00,2022-02-26T22:19:00.2580000Z,FlyBall,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,19a167a1-9bac-4d81-8528-0489b4d6f4e3,54.97278,-120.18356,12.70728,5.40684,-2.43787,-9.32382,-0.52806,3.86278,-7.2821,166.908095,1.95649,130.14919,-29.79063,7.78865,-1.53483,0.22413,-0.0241,0.00192,-9e-05,2.45407,70.47759,-13.42991,-1.38206,0.86016,-0.28324,0.05957,-0.00693,0.00033,-0.29225,0.14311,-4.41218,1.04307,-0.18283,0.02316,-0.00231,0.00021,-1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
231,22.0,2022-02-26,15:17:23.47,2.0,1.0,"Boone, James",1000121395.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,1.0,Bottom,0.0,0.0,0.0,ChangeUp,Changeup,HitByPitch,Undefined,Undefined,Undefined,0.0,0.0,Incorrect or missed pitch,74.77628,1.221203,0.366357,1478.768554,133.20743,10:30,5.91115,-2.06437,6.27427,-35.09285,14.54627,-13.69792,4.11265,-2.86815,67.89066,-5.40422,-2.109292,0.507088,,,,,,,,,,,,7.31158,7.65622,2.04411,50.0,5.9843,-0.2451,-108.61625,1.41517,8.63817,20.98426,-23.12871,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-2,418d8fd0-975a-11ec-a966-b1784989f2b6,74.33115,,,6.88562,,,,,,,156fa620-b853-40ed-ba0b-4ac3b86927ec,2022-02-26,23:17:23.47,2022-02-26T15:17:23.4710000-08:00,2022-02-26T23:17:23.4710000Z,,v3,POM_PIT,,,"Flashberg, Dane",1000093009.0,Right,RED_UNI,906b952c-092d-4693-b81a-fbe16eaa63e5,54.22442,-109.42935,10.49213,5.9121,2.31136,-11.56435,2.0601,-0.57981,4.31908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
232,90.0,2022-02-26,15:52:16.44,3.0,1.0,"Boone, James",1000121395.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,2.0,0.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,81.44548,-1.364822,2.443532,2140.824512,183.872886,12:15,5.86235,-1.74089,6.39245,-23.81738,18.09111,1.12315,2.62091,0.60148,73.68284,-5.914091,2.646725,0.465932,,,,,,,,,,,,0.19681,10.29697,1.56488,50.0,5.75317,-5.08161,-118.1004,-3.41477,0.27411,25.38678,-17.83169,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-2,2118bf40-975f-11ec-a966-b1784989f2b6,80.89688,,,7.76264,,,,,,,156fa620-b853-40ed-ba0b-4ac3b86927ec,2022-02-26,23:52:16.44,2022-02-26T15:52:16.4479824-08:00,2022-02-26T23:52:16.4479824Z,,v3,POM_PIT,,,"Flashberg, Dane",1000093009.0,Right,RED_UNI,fa822c25-9285-4c97-8b8d-9ff73020a68a,54.10164,-118.97882,12.69339,5.86065,-2.79777,-8.91585,1.74088,-5.0911,0.13705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
233,91.0,2022-02-26,15:52:31.89,3.0,2.0,"Boone, James",1000121395.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,2.0,0.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,77.56247,-1.33876,3.716448,1544.184956,113.836275,9:45,5.6458,-1.72364,6.32808,-38.23297,7.90059,-14.31343,1.22408,0.51073,70.82267,-8.468807,1.128692,0.488855,,,,,,,,,,,,8.53304,5.00941,1.45848,50.0,5.53014,-6.80002,-112.44416,-3.69997,10.83866,21.89129,-25.8111,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-2,2a4a1c30-975f-11ec-a966-b1784989f2b6,77.10353,,,6.7398,,,,,,,156fa620-b853-40ed-ba0b-4ac3b86927ec,2022-02-26,23:52:31.89,2022-02-26T15:52:31.8995280-08:00,2022-02-26T23:52:31.8995280Z,,v3,POM_PIT,,,"Flashberg, Dane",1000093009.0,Right,RED_UNI,b0f97092-15b0-475c-b023-7a59566f122c,54.16924,-113.25295,10.94565,5.64922,-2.74637,-12.90555,1.71711,-7.20046,5.41933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
234,92.0,2022-02-26,15:52:53.71,3.0,3.0,"Boone, James",1000121395.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,2.0,1.0,1.0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,,81.6022,-0.950357,2.412308,2121.537528,172.517253,11:45,5.82881,-1.54256,6.43106,-22.62946,19.01096,-2.30248,3.06872,0.48395,73.7821,-5.293624,1.995404,0.464439,,,,,,,,,,,,1.95425,10.64359,1.37178,50.0,5.75071,-4.90063,-118.36224,-2.51667,2.73627,25.33513,-17.27132,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-2,375271c0-975f-11ec-a966-b1784989f2b6,81.15687,,,7.8201,,,,,,,156fa620-b853-40ed-ba0b-4ac3b86927ec,2022-02-26,23:52:53.71,2022-02-26T15:52:53.7195344-08:00,2022-02-26T23:52:53.7195344Z,,v3,POM_PIT,,,"Flashberg, Dane",1000093009.0,Right,RED_UNI,c68d378f-642d-4d0f-85bc-898bb64f1d85,54.06304,-119.22876,12.66757,5.82668,-1.92595,-8.63566,1.541,-4.99421,1.36814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
235,93.0,2022-02-26,15:53:13.07,3.0,4.0,"Boone, James",1000121395.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,2.0,1.0,2.0,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1.0,0.0,,71.14871,2.836581,1.579526,2407.798046,317.853917,4:30,5.63067,-1.88525,5.37626,-69.6226,-12.1417,12.87946,2.4912,0.66918,64.43255,-9.831663,3.86975,0.545674,81.76212,1.414988,-12.77381,1630.863893,,,,56.1001,,-15.00091,0.478057,-5.92705,-6.48674,1.73428,50.0,5.83561,-3.30848,-103.02794,2.90684,-6.22959,20.65183,-38.9919,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-2,42da8ff0-975f-11ec-a966-b1784989f2b6,69.07503,2.70401,,6.71616,,,,1.50726,2.58276,-0.7137,156fa620-b853-40ed-ba0b-4ac3b86927ec,2022-02-26,23:53:13.07,2022-02-26T15:53:13.0744656-08:00,2022-02-26T23:53:13.0744656Z,GroundBall,v3,POM_PIT,,,"Flashberg, Dane",1000093009.0,Right,RED_UNI,1765fdd3-31c5-4b41-9374-cef6d49c19f4,55.12464,-104.0501,10.32592,5.64398,4.83673,-19.49595,1.8904,-3.00015,-3.11479,78.970317,1.51471,116.70556,-13.67594,,,,,,,2.58968,2.76799,-17.15073,,,,,,,-0.70704,-26.693,-4.63433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
236,170.0,2022-02-26,16:42:14.33,4.0,1.0,"Boone, James",1000121395.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,1.0,0.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,67.27992,3.963571,0.934611,2411.947814,325.520037,4:45,5.85173,-1.69579,5.23415,-81.30748,-16.5317,12.98835,2.80814,0.26514,60.92675,-10.776459,3.239274,0.579266,,,,,,,,,,,,-6.09536,-8.77119,1.59984,50.0,6.15691,-2.0534,-97.33965,4.22409,-5.71326,18.56412,-40.39539,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-2,1ba72540-9766-11ec-a966-b1784989f2b6,65.06935,,,6.35317,,,,,,,156fa620-b853-40ed-ba0b-4ac3b86927ec,2022-02-27,00:42:14.33,2022-02-26T16:42:14.3341392-08:00,2022-02-27T00:42:14.3341392Z,,v3,POM_PIT,,,"Flashberg, Dane",1000093009.0,Right,RED_UNI,7bca5606-d1ff-4b57-8f7e-5bdaf5a4f930,55.26819,-98.33924,9.28206,5.87091,6.39919,-20.1977,1.70213,-1.74576,-2.85663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
